code;name;sitecode;lat;lon;start;stop;teff;lm;f;nta
DAVMA;MARK DAVIS;25259;32.7583;-79.8556;2009-11-17 07:08:00;2009-11-17 07:23:00;0.2500;5.430;1.000;1
DAVMA;MARK DAVIS;25259;32.7583;-79.8556;2009-11-17 07:23:00;2009-11-17 07:38:00;0.2500;5.430;1.000;0
DAVMA;MARK DAVIS;25259;32.7583;-79.8556;2009-11-17 07:38:00;2009-11-17 07:53:00;0.2500;5.430;1.000;0
DAVMA;MARK DAVIS;25259;32.7583;-79.8556;2009-11-17 07:53:00;2009-11-17 08:08:00;0.2500;5.430;1.000;0
DAVMA;MARK DAVIS;25259;32.7583;-79.8556;2009-11-17 08:08:00;2009-11-17 08:23:00;0.2500;5.290;1.000;0
DAVMA;MARK DAVIS;25259;32.7583;-79.8556;2009-11-17 08:23:00;2009-11-17 08:33:00;0.1700;5.290;1.000;0
DESMY;MAYURESH DESAI;4623;19.2567;73.2992;2009-10-21 20:00:00;2009-10-21 21:30:00;1.5000;5.420;1.000;4
DESMY;MAYURESH DESAI;4623;19.2567;73.2992;2009-10-21 22:00:00;2009-10-21 23:00:00;1.0000;5.800;1.000;2
DESMY;MAYURESH DESAI;4623;19.2567;73.2992;2009-11-17 17:35:00;2009-11-17 21:00:00;3.4300;5.170;1.000;11
DESMY;MAYURESH DESAI;4623;19.2567;73.2992;2009-11-17 17:35:00;2009-11-17 21:00:00;3.4100;5.170;1.000;11
DESMY;MAYURESH DESAI;4623;19.2567;73.2992;2009-11-17 21:00:00;2009-11-17 22:15:00;1.2500;5.600;1.000;1
DESMY;MAYURESH DESAI;4623;19.2567;73.2992;2009-11-17 21:00:00;2009-11-17 22:15:00;1.2500;5.600;1.000;1
DIJSI;SIETSE DIJKSTRA;53684;52.4150;6.9664;2009-10-17 03:10:00;2009-10-17 03:30:00;0.3330;6.200;1.000;0
DIJSI;SIETSE DIJKSTRA;53684;52.4150;6.9664;2009-10-17 03:30:00;2009-10-17 03:45:00;0.2500;6.200;1.000;1
DIJSI;SIETSE DIJKSTRA;53684;52.4150;6.9664;2009-10-17 03:45:00;2009-10-17 04:00:00;0.2500;6.100;1.000;0
DIJSI;SIETSE DIJKSTRA;53684;52.4150;6.9664;2009-10-17 04:00:00;2009-10-17 04:15:00;0.2500;6.100;1.000;0
DIJSI;SIETSE DIJKSTRA;53684;52.4150;6.9664;2009-10-17 04:15:00;2009-10-17 04:30:00;0.2500;6.100;1.000;0
DIJSI;SIETSE DIJKSTRA;53684;52.4150;6.9664;2009-10-17 04:30:00;2009-10-17 04:45:00;0.2500;5.800;1.000;0
DIJSI;SIETSE DIJKSTRA;4891;52.4150;6.9664;2009-10-18 01:45:00;2009-10-18 02:00:00;0.2500;6.200;1.000;1
DIJSI;SIETSE DIJKSTRA;4891;52.4150;6.9664;2009-10-18 02:00:00;2009-10-18 02:15:00;0.2500;6.200;1.000;0
DIJSI;SIETSE DIJKSTRA;4891;52.4150;6.9664;2009-10-18 02:15:00;2009-10-18 02:30:00;0.2500;6.200;1.100;0
DIJSI;SIETSE DIJKSTRA;4891;52.4150;6.9664;2009-10-18 03:08:00;2009-10-18 03:15:00;0.1170;6.200;1.100;0
DIJSI;SIETSE DIJKSTRA;4891;52.4150;6.9664;2009-10-18 03:25:00;2009-10-18 03:30:00;0.0830;6.200;1.300;0
DIJSI;SIETSE DIJKSTRA;4891;52.4150;6.9664;2009-10-18 03:30:00;2009-10-18 03:45:00;0.2500;6.100;1.200;0
DIJSI;SIETSE DIJKSTRA;4891;52.4150;6.9664;2009-10-18 03:45:00;2009-10-18 04:00:00;0.2500;6.100;1.000;0
DIJSI;SIETSE DIJKSTRA;4891;52.4150;6.9664;2009-10-18 04:00:00;2009-10-18 04:15:00;0.2500;6.100;1.000;0
DIJSI;SIETSE DIJKSTRA;4891;52.4150;6.9664;2009-10-18 04:15:00;2009-10-18 04:33:00;0.3000;5.900;1.000;0
DIJSI;SIETSE DIJKSTRA;19590;52.3878;6.6744;2009-10-20 03:06:00;2009-10-20 03:15:00;0.1500;6.000;1.100;0
DIJSI;SIETSE DIJKSTRA;19590;52.3878;6.6744;2009-10-20 03:15:00;2009-10-20 03:30:00;0.2500;6.000;1.100;0
DIJSI;SIETSE DIJKSTRA;19590;52.3878;6.6744;2009-10-20 03:30:00;2009-10-20 03:45:00;0.2500;6.100;1.000;1
DIJSI;SIETSE DIJKSTRA;19590;52.3878;6.6744;2009-10-20 03:45:00;2009-10-20 04:00:00;0.2500;6.100;1.100;0
DIJSI;SIETSE DIJKSTRA;19590;52.3878;6.6744;2009-10-20 04:00:00;2009-10-20 04:15:00;0.2500;6.000;1.200;0
DIJSI;SIETSE DIJKSTRA;6448;52.4150;6.9664;2009-10-25 02:45:00;2009-10-25 02:55:00;0.1670;5.900;1.100;0
DIJSI;SIETSE DIJKSTRA;6448;52.4150;6.9664;2009-10-25 03:06:00;2009-10-25 03:15:00;0.1500;6.100;1.000;0
DIJSI;SIETSE DIJKSTRA;6448;52.4150;6.9664;2009-10-25 03:15:00;2009-10-25 03:30:00;0.2500;6.100;1.000;0
DIJSI;SIETSE DIJKSTRA;6448;52.4150;6.9664;2009-10-25 03:30:00;2009-10-25 03:41:00;0.1830;6.100;1.100;1
DIJSI;SIETSE DIJKSTRA;6448;52.4150;6.9664;2009-10-25 03:58:00;2009-10-25 04:15:00;0.2670;6.100;1.000;0
DIJSI;SIETSE DIJKSTRA;6448;52.4150;6.9664;2009-10-25 04:15:00;2009-10-25 04:30:00;0.2500;6.050;1.000;0
DIJSI;SIETSE DIJKSTRA;6448;52.4150;6.9664;2009-10-25 04:30:00;2009-10-25 04:41:00;0.1830;6.000;1.000;0
DIJSI;SIETSE DIJKSTRA;17738;52.4150;6.9664;2009-11-17 20:20:00;2009-11-17 20:45:00;0.4170;6.050;1.000;0
DIJSI;SIETSE DIJKSTRA;17738;52.4150;6.9664;2009-11-17 20:45:00;2009-11-17 21:05:00;0.3330;6.100;1.000;0
DIJSI;SIETSE DIJKSTRA;70003;52.4150;6.9664;2009-11-17 21:37:00;2009-11-17 21:52:00;0.2500;6.130;1.000;1
DIJSI;SIETSE DIJKSTRA;70003;52.4150;6.9664;2009-11-17 21:52:00;2009-11-17 22:07:00;0.2500;6.200;1.000;0
DIJSI;SIETSE DIJKSTRA;70003;52.4150;6.9664;2009-11-17 22:07:00;2009-11-17 22:27:00;0.3330;6.200;1.000;0
DIJSI;SIETSE DIJKSTRA;70003;52.4150;6.9664;2009-11-17 22:42:00;2009-11-17 22:57:00;0.2500;6.200;1.000;0
DIJSI;SIETSE DIJKSTRA;70003;52.4150;6.9664;2009-11-17 22:57:00;2009-11-17 23:17:00;0.3330;6.200;1.000;0
DIJSI;SIETSE DIJKSTRA;70003;52.4150;6.9664;2009-11-17 23:32:00;2009-11-17 23:47:00;0.2500;6.200;1.000;0
DIJSI;SIETSE DIJKSTRA;70003;52.4150;6.9664;2009-11-17 23:47:00;2009-11-18 00:05:00;0.3000;6.250;1.100;0
DIJSI;SIETSE DIJKSTRA;70003;52.4150;6.9664;2009-11-18 00:32:00;2009-11-18 00:51:00;0.3170;6.100;1.200;0
DIMTO;Todor Dimitrov;29504;43.1201;27.6706;2009-10-21 20:00:00;2009-10-21 21:00:00;0.7300;6.070;1.000;1
DIMTO;Todor Dimitrov;29504;43.1201;27.6706;2009-10-22 01:59:00;2009-10-22 02:50:00;0.2800;5.940;1.000;1
DIMTO;Todor Dimitrov;29504;43.1201;27.6706;2009-11-18 00:10:00;2009-11-18 00:20:00;0.1660;5.730;1.000;0
DIMTO;Todor Dimitrov;29504;43.1201;27.6706;2009-11-18 00:20:00;2009-11-18 00:30:00;0.1660;5.730;1.000;1
DIMTO;Todor Dimitrov;29504;43.1201;27.6706;2009-11-18 00:30:00;2009-11-18 00:40:00;0.1660;5.730;1.000;0
DIMTO;Todor Dimitrov;29504;43.1201;27.6706;2009-11-18 00:40:00;2009-11-18 00:50:00;0.1660;5.730;1.000;0
DIMTO;Todor Dimitrov;29504;43.1201;27.6706;2009-11-18 00:50:00;2009-11-18 01:00:00;0.1660;5.730;1.000;0
DIMTO;Todor Dimitrov;29504;43.1201;27.6706;2009-11-18 01:00:00;2009-11-18 01:10:00;0.1660;5.500;1.000;0
DIMTO;Todor Dimitrov;29504;43.1201;27.6706;2009-11-18 01:10:00;2009-11-18 01:20:00;0.1660;5.500;1.000;1
DIMTO;Todor Dimitrov;29504;43.1201;27.6706;2009-11-18 01:20:00;2009-11-18 01:30:00;0.1660;5.500;1.000;0
DIMTO;Todor Dimitrov;29504;43.1201;27.6706;2009-11-18 01:30:00;2009-11-18 01:40:00;0.1660;5.730;1.000;1
DIMTO;Todor Dimitrov;29504;43.1201;27.6706;2009-11-18 01:40:00;2009-11-18 01:50:00;0.1660;5.730;1.000;0
DIMTO;Todor Dimitrov;29504;43.1201;27.6706;2009-11-18 01:50:00;2009-11-18 02:00:00;0.1660;5.730;1.000;0
DIMTO;Todor Dimitrov;29504;43.1201;27.6706;2009-11-18 02:00:00;2009-11-18 02:10:00;0.1660;5.730;1.000;1
DIMTO;Todor Dimitrov;29504;43.1201;27.6706;2009-11-18 02:10:00;2009-11-18 02:20:00;0.1660;5.730;1.000;0
DIMTO;Todor Dimitrov;29504;43.1201;27.6706;2009-11-18 02:20:00;2009-11-18 02:30:00;0.1660;5.880;1.000;0
DIMTO;Todor Dimitrov;29504;43.1201;27.6706;2009-11-18 02:30:00;2009-11-18 02:40:00;0.1660;5.880;1.000;1
DIMTO;Todor Dimitrov;29504;43.1201;27.6706;2009-11-18 02:40:00;2009-11-18 02:50:00;0.1660;5.880;1.000;0
ENIPL;PLAMENA ENIKOVA;29504;43.1201;27.6706;2009-11-18 01:10:00;2009-11-18 01:50:00;0.5330;5.790;1.000;1
ENIPL;PLAMENA ENIKOVA;29504;43.1201;27.6706;2009-11-18 01:50:00;2009-11-18 02:00:00;0.1670;5.790;1.000;0
ENIPL;PLAMENA ENIKOVA;29504;43.1201;27.6706;2009-11-18 02:10:00;2009-11-18 02:30:00;0.3330;5.790;1.000;0
ENIPL;PLAMENA ENIKOVA;29504;43.1201;27.6706;2009-11-18 02:30:00;2009-11-18 02:50:00;0.3330;5.780;1.000;0
ENIPL;PLAMENA ENIKOVA;29504;43.1201;27.6706;2009-11-18 03:00:00;2009-11-18 03:20:00;0.3330;5.780;1.000;0
ENIPL;PLAMENA ENIKOVA;29504;43.1201;27.6706;2009-11-18 03:20:00;2009-11-18 03:40:00;0.3330;5.780;1.000;0
ENIPL;PLAMENA ENIKOVA;29504;43.1201;27.6706;2009-11-18 03:40:00;2009-11-18 04:00:00;0.3330;5.470;1.000;0
FAJTO;TOMASZ FAJFER;14142;50.9944;22.1411;2009-11-14 18:50:00;2009-11-14 19:55:00;1.0000;6.967;1.000;1
FAJTO;TOMASZ FAJFER;14142;50.9944;22.1411;2009-11-14 19:55:00;2009-11-14 21:00:00;1.0000;6.820;1.000;1
FAJTO;TOMASZ FAJFER;14142;50.9944;22.1411;2009-11-14 21:00:00;2009-11-14 22:05:00;1.0000;6.750;1.000;0
FENLG;ling feng;47108;30.9131;121.9731;2009-10-23 16:24:00;2009-10-23 16:56:00;0.5330;4.950;1.000;1
FENLG;ling feng;47108;30.9131;121.9731;2009-10-23 17:03:00;2009-10-23 18:43:00;1.6670;4.950;1.000;4
FENLG;ling feng;47108;30.9131;121.9731;2009-10-23 19:06:00;2009-10-23 19:54:00;0.8000;4.880;1.000;0
GERCH;CHRISTOPH GERBER;16103;49.4303;8.6492;2009-09-25 22:30:00;2009-09-25 23:33:00;1.0000;5.500;1.000;2
GERCH;CHRISTOPH GERBER;16103;49.4303;8.6492;2009-09-26 22:30:00;2009-09-26 23:57:00;1.1500;5.700;1.000;0
GERCH;CHRISTOPH GERBER;16103;49.4303;8.6492;2009-10-18 22:29:00;2009-10-18 23:40:00;1.1000;5.670;1.000;0
GERCH;CHRISTOPH GERBER;16103;49.4303;8.6492;2009-10-19 21:34:00;2009-10-19 22:38:00;1.0000;5.470;1.000;0
GERCH;CHRISTOPH GERBER;16103;49.4303;8.6492;2009-10-19 22:52:00;2009-10-19 23:38:00;0.7600;5.700;1.000;0
GERCH;CHRISTOPH GERBER;16103;49.4303;8.6492;2009-10-20 21:44:00;2009-10-20 22:48:00;1.0000;5.640;1.000;0
GERCH;CHRISTOPH GERBER;16103;49.4303;8.6492;2009-10-20 23:16:00;2009-10-21 00:18:00;1.0000;5.640;1.000;0
GERCH;CHRISTOPH GERBER;54285;49.4303;8.6492;2009-11-17 23:25:00;2009-11-17 23:36:00;0.1800;5.600;1.430;0
GERCH;CHRISTOPH GERBER;54285;49.4303;8.6492;2009-11-17 23:48:00;2009-11-17 23:55:00;0.1200;5.600;1.670;0
GERCH;CHRISTOPH GERBER;54285;49.4303;8.6492;2009-11-18 00:03:00;2009-11-18 00:13:00;0.1700;5.600;1.430;0
GERCH;CHRISTOPH GERBER;54285;49.4303;8.6492;2009-11-18 00:13:00;2009-11-18 00:23:00;0.1700;5.600;1.180;0
GERCH;CHRISTOPH GERBER;54285;49.4303;8.6492;2009-11-18 00:23:00;2009-11-18 00:33:00;0.1700;5.600;1.000;0
GERCH;CHRISTOPH GERBER;54285;49.4303;8.6492;2009-11-18 00:33:00;2009-11-18 00:43:00;0.1700;5.600;1.000;0
GERCH;CHRISTOPH GERBER;54285;49.4303;8.6492;2009-11-18 00:43:00;2009-11-18 00:53:00;0.1700;5.600;1.000;0
GERCH;CHRISTOPH GERBER;54285;49.4303;8.6492;2009-11-18 00:53:00;2009-11-18 01:00:00;0.1200;5.600;1.180;0
GERCH;CHRISTOPH GERBER;16103;49.4303;8.6492;2009-11-20 00:57:00;2009-11-20 02:02:00;1.0800;5.600;1.080;0
GERCH;CHRISTOPH GERBER;16103;49.4303;8.6492;2009-11-22 17:32:00;2009-11-22 18:30:00;0.9700;5.500;1.000;0
GEWEI;Wei Ge;86119;37.9500;114.5500;2009-11-17 19:25:00;2009-11-17 19:45:00;0.3330;4.100;1.250;0
GEWEI;Wei Ge;86119;37.9500;114.5500;2009-11-17 19:45:00;2009-11-17 20:05:00;0.3330;4.100;1.250;0
GEWEI;Wei Ge;86119;37.9500;114.5500;2009-11-17 20:05:00;2009-11-17 20:25:00;0.3330;4.300;1.250;1
GEWEI;Wei Ge;86119;37.9500;114.5500;2009-11-17 20:25:00;2009-11-17 20:45:00;0.3330;4.300;1.250;0
GEWEI;Wei Ge;86119;37.9500;114.5500;2009-11-17 20:45:00;2009-11-17 21:05:00;0.3330;4.500;1.250;0
GEWEI;Wei Ge;86119;37.9500;114.5500;2009-11-17 21:05:00;2009-11-17 21:25:00;0.3330;4.500;1.250;0
GEWEI;Wei Ge;86119;37.9500;114.5500;2009-11-17 21:25:00;2009-11-17 21:45:00;0.3330;4.500;1.250;1
GEWEI;Wei Ge;86119;37.9500;114.5500;2009-11-17 21:45:00;2009-11-17 22:05:00;0.3330;4.000;1.250;0
GODWI;WILLIAM GODLEY;83206;35.9478;-95.7125;2009-10-24 07:00:00;2009-10-24 07:45:00;0.7500;5.300;1.050;1
GODWI;WILLIAM GODLEY;83206;35.9478;-95.7125;2009-10-24 07:45:00;2009-10-24 08:30:00;0.7500;5.300;1.050;0
GODWI;WILLIAM GODLEY;83206;35.9478;-95.7125;2009-11-19 09:35:00;2009-11-19 10:35:00;1.0000;5.400;1.050;0
GORMI;MICHAL GORAUS;34180;50.1167;18.7500;2009-10-21 22:30:00;2009-10-21 23:35:00;1.0000;5.100;1.150;0
GORMI;MICHAL GORAUS;34180;50.1167;18.7500;2009-10-21 23:35:00;2009-10-22 00:50:00;1.0000;5.200;1.100;1
GRUDA;DANIEL GRUEN;36708;48.8658;9.4403;2009-11-13 23:00:00;2009-11-13 23:54:00;0.8000;5.100;1.000;1
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-19 07:50:00;2009-10-19 08:14:00;0.4000;5.760;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-19 08:14:00;2009-10-19 08:38:00;0.4000;5.760;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-19 08:38:00;2009-10-19 09:02:00;0.4000;5.760;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-19 09:02:00;2009-10-19 09:26:00;0.4000;5.760;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-19 09:26:00;2009-10-19 09:50:00;0.4000;5.760;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-19 09:50:00;2009-10-19 10:14:00;0.4000;5.700;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-20 06:38:00;2009-10-20 07:02:00;0.4000;5.600;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-20 07:02:00;2009-10-20 07:26:00;0.4000;5.630;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-20 07:26:00;2009-10-20 07:50:00;0.4000;5.630;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-20 07:50:00;2009-10-20 08:14:00;0.4000;5.600;1.000;1
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-20 08:14:00;2009-10-20 08:38:00;0.4000;5.570;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-20 08:38:00;2009-10-20 09:02:00;0.4000;5.570;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-21 07:20:00;2009-10-21 07:44:00;0.4000;5.530;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-21 07:44:00;2009-10-21 07:56:00;0.2000;5.490;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-21 07:56:00;2009-10-21 08:08:00;0.2000;5.480;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-21 08:08:00;2009-10-21 08:20:00;0.2000;5.530;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-21 08:20:00;2009-10-21 08:38:00;0.3000;5.590;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-21 08:38:00;2009-10-21 08:50:00;0.2000;5.590;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-21 08:50:00;2009-10-21 09:08:00;0.3000;5.570;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-21 09:08:00;2009-10-21 09:20:00;0.2000;5.560;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-21 09:20:00;2009-10-21 09:32:00;0.2000;5.540;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-21 09:32:00;2009-10-21 09:44:00;0.2000;5.530;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-21 09:44:00;2009-10-21 10:02:00;0.3000;5.520;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-26 08:25:00;2009-10-26 09:10:00;0.7500;5.580;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-10-26 09:10:00;2009-10-26 09:55:00;0.7500;5.500;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-16 09:24:00;2009-11-16 09:33:00;0.1500;5.120;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-16 09:33:00;2009-11-16 09:42:00;0.1500;5.150;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-16 09:42:00;2009-11-16 09:51:00;0.1500;5.190;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-16 09:51:00;2009-11-16 10:00:00;0.1500;5.230;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-16 10:00:00;2009-11-16 10:09:00;0.1500;5.270;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-16 10:09:00;2009-11-16 10:18:00;0.1500;5.320;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-16 10:18:00;2009-11-16 10:27:00;0.1500;5.360;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-16 10:27:00;2009-11-16 10:36:00;0.1500;5.390;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-16 10:36:00;2009-11-16 10:45:00;0.1500;5.330;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-18 07:12:00;2009-11-18 07:36:00;0.4000;5.580;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-18 07:36:00;2009-11-18 07:48:00;0.2000;5.600;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-18 07:48:00;2009-11-18 08:06:00;0.3000;5.600;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-18 08:35:00;2009-11-18 08:41:00;0.1000;5.400;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-18 09:02:00;2009-11-18 09:14:00;0.2000;5.600;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-18 09:14:00;2009-11-18 09:26:00;0.2000;5.600;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-18 09:26:00;2009-11-18 09:38:00;0.2000;5.600;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-18 09:38:00;2009-11-18 09:50:00;0.2000;5.600;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-18 09:50:00;2009-11-18 10:02:00;0.2000;5.600;1.000;1
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-18 10:02:00;2009-11-18 10:14:00;0.2000;5.600;1.000;0
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-21 06:48:00;2009-11-21 07:25:00;0.6170;5.720;1.000;1
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-21 07:25:00;2009-11-21 08:02:00;0.6170;5.670;1.000;2
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-22 07:30:00;2009-11-22 08:30:00;1.0000;5.540;1.000;1
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-22 08:30:00;2009-11-22 09:30:00;1.0000;5.530;1.000;1
HALWA;WAYNE T. HALLY;25186;40.6811;-74.8983;2009-11-22 09:30:00;2009-11-22 10:30:00;1.0000;5.540;1.000;0
HEBVI;VILEM HEBLIK;33461;50.0350;15.7258;2009-10-25 00:55:00;2009-10-25 01:55:00;1.0000;5.800;1.000;2
HEBVI;VILEM HEBLIK;33461;50.0350;15.7258;2009-10-25 01:55:00;2009-10-25 02:55:00;1.0000;5.600;1.000;1
HEBVI;VILEM HEBLIK;33461;50.0350;15.7258;2009-10-25 02:55:00;2009-10-25 03:55:00;1.0000;5.300;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-17 08:00:00;2009-11-17 08:10:00;0.1670;6.590;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-17 08:10:00;2009-11-17 08:20:00;0.1670;6.590;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-17 08:20:00;2009-11-17 08:30:00;0.1670;6.590;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-17 08:30:00;2009-11-17 08:40:00;0.1670;6.590;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-17 08:40:00;2009-11-17 08:50:00;0.1500;6.590;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-17 08:50:00;2009-11-17 09:00:00;0.1170;6.590;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-17 09:00:00;2009-11-17 09:10:00;0.1670;6.540;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-17 09:10:00;2009-11-17 09:20:00;0.1670;6.540;1.000;1
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-17 09:20:00;2009-11-17 09:30:00;0.1670;6.540;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-17 09:30:00;2009-11-17 09:40:00;0.0830;6.540;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-17 09:40:00;2009-11-17 09:50:00;0.1670;6.540;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-17 09:50:00;2009-11-17 10:00:00;0.1670;6.540;1.000;1
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-17 10:00:00;2009-11-17 10:10:00;0.1670;6.540;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-17 10:10:00;2009-11-17 10:24:00;0.2330;6.540;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-18 08:47:00;2009-11-18 09:00:00;0.1830;6.610;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-18 09:00:00;2009-11-18 09:15:00;0.2500;6.610;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-18 09:15:00;2009-11-18 09:30:00;0.2500;6.610;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-18 09:30:00;2009-11-18 09:45:00;0.2500;6.610;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-18 09:45:00;2009-11-18 10:00:00;0.2330;6.610;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-18 10:00:00;2009-11-18 10:15:00;0.2000;6.570;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-18 10:15:00;2009-11-18 10:30:00;0.2500;6.570;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-18 10:30:00;2009-11-18 10:45:00;0.2500;6.570;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-18 10:45:00;2009-11-18 11:00:00;0.2500;6.570;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-19 08:45:00;2009-11-19 09:15:00;0.5000;6.700;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-19 09:15:00;2009-11-19 09:45:00;0.5000;6.700;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-19 09:50:00;2009-11-19 10:20:00;0.5000;6.700;1.000;0
HODKE;KEN HODONSKY;38180;36.6939;-101.1972;2009-11-19 10:20:00;2009-11-19 10:41:00;0.3500;6.700;1.000;1
HOSDV;David Hostetter;67996;29.9917;-91.7800;2009-11-17 06:45:00;2009-11-17 07:00:00;0.2500;5.040;1.000;0
HOSDV;David Hostetter;67996;29.9917;-91.7800;2009-11-17 07:00:00;2009-11-17 07:15:00;0.2500;5.040;1.000;1
HOSDV;David Hostetter;67996;29.9917;-91.7800;2009-11-17 07:15:00;2009-11-17 07:30:00;0.2500;5.330;1.000;0
HOSDV;David Hostetter;67996;29.9917;-91.7800;2009-11-17 07:30:00;2009-11-17 07:45:00;0.2500;5.330;1.000;0
HOSDV;David Hostetter;67996;29.9917;-91.7800;2009-11-17 07:45:00;2009-11-17 08:00:00;0.2500;5.330;1.000;0
